SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig
        771,2026-09-08,08:24:58.862,         24,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005381E+3,   6.011112E-4,   3.051758E-3,   1.542029E+3,   1.142553E-2,   4.980469E-2,   2.354468E+1,   4.782964E-3,   1.497991E+3,   9.488864E-4,   6.893582E+0,   3.027310E-5,   100,1,1,1
        772,2026-09-08,08:26:58.865,         25,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005381E+3,   7.666846E-4,   4.272461E-3,   1.542035E+3,   1.023111E-2,   4.919434E-2,   2.356347E+1,   4.733611E-3,   1.497994E+3,   9.884780E-4,   6.893571E+0,   2.672221E-5,   100,1,1,1
        773,2026-09-08,08:28:58.867,         26,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005381E+3,   9.665847E-4,   5.065918E-3,   1.542044E+3,   7.031093E-3,   3.405762E-2,   2.358179E+1,   4.426677E-3,   1.497998E+3,   9.019663E-4,   6.893552E+0,   1.855154E-5,   100,1,1,1
        774,2026-09-08,08:30:58.869,         27,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005380E+3,   8.608143E-4,   4.821777E-3,   1.542057E+3,   9.227782E-3,   5.432129E-2,   2.359954E+1,   4.326859E-3,   1.498001E+3,   7.935718E-4,   6.893524E+0,   2.424528E-5,   100,1,1,1
        775,2026-09-08,08:32:58.871,         28,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005379E+3,   7.455228E-4,   4.089355E-3,   1.542067E+3,   7.312081E-3,   4.016113E-2,   2.361589E+1,   3.806281E-3,   1.498005E+3,   7.532706E-4,   6.893501E+0,   1.936476E-5,   100,1,1,1
        776,2026-09-08,08:34:58.873,         29,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005379E+3,   5.268272E-4,   2.624512E-3,   1.542073E+3,   8.522711E-3,   4.626465E-2,   2.362950E+1,   3.773975E-3,   1.498007E+3,   7.960176E-4,   6.893489E+0,   2.245657E-5,   100,1,1,1
        777,2026-09-08,08:36:58.875,         30,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005378E+3,   6.866921E-4,   3.417969E-3,   1.542086E+3,   7.632403E-3,   4.272461E-2,   2.364554E+1,   3.787042E-3,   1.498010E+3,   7.555620E-4,   6.893458E+0,   2.016233E-5,   100,1,1,1
        778,2026-09-08,08:38:58.877,         31,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005376E+3,   6.332448E-4,   3.479004E-3,   1.542096E+3,   8.667261E-3,   4.187012E-2,   2.365987E+1,   3.281070E-3,   1.498013E+3,   6.853651E-4,   6.893435E+0,   2.282283E-5,   100,1,1,1
        779,2026-09-08,08:40:58.879,         32,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005376E+3,   6.482034E-4,   2.868652E-3,   1.542104E+3,   6.739920E-3,   3.515625E-2,   2.367332E+1,   3.280600E-3,   1.498016E+3,   6.931621E-4,   6.893418E+0,   1.776895E-5,   100,1,1,1
        780,2026-09-08,08:42:58.881,         33,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005375E+3,   5.653502E-4,   2.929688E-3,   1.542114E+3,   7.537717E-3,   3.930664E-2,   2.368654E+1,   3.092997E-3,   1.498018E+3,   6.373249E-4,   6.893394E+0,   2.002363E-5,   100,1,1,1
        781,2026-09-08,08:44:58.882,         34,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005375E+3,   5.300441E-4,   2.563477E-3,   1.542122E+3,   7.622271E-3,   4.785156E-2,   2.369827E+1,   3.055646E-3,   1.498021E+3,   6.275577E-4,   6.893375E+0,   2.035639E-5,   100,1,1,1
        782,2026-09-08,08:46:58.885,         35,         10,   9.094000E+1,   9.094000E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005376E+3,   5.621727E-4,   3.051758E-3,   1.542124E+3,   7.999306E-3,   4.150391E-2,   2.370892E+1,   2.649461E-3,   1.498023E+3,   6.146263E-4,   6.893375E+0,   2.124392E-5,   100,1,1,1
        783,2026-09-08,08:57:45.366,         36,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005080E+3,   8.025917E-2,   3.398438E-1,   1.540749E+3,   9.937697E-3,   4.895020E-2,   2.374935E+1,   4.994147E-3,   1.497961E+3,   1.906101E-2,   6.897065E+0,   2.642268E-5,   100,0,1,0
        784,2026-09-08,08:59:45.368,         37,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005111E+3,   3.548049E-3,   1.507568E-2,   1.540755E+3,   8.879626E-3,   4.223633E-2,   2.376771E+1,   4.242204E-3,   1.497972E+3,   1.631725E-3,   6.897053E+0,   2.409416E-5,   100,0,1,0
        785,2026-09-08,09:01:45.370,         38,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005118E+3,   1.103452E-3,   5.004883E-3,   1.540751E+3,   9.020581E-3,   3.869629E-2,   2.378335E+1,   4.370916E-3,   1.497977E+3,   1.081917E-3,   6.897069E+0,   2.432095E-5,   100,1,1,1
        786,2026-09-08,09:03:45.372,         39,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005119E+3,   8.499609E-4,   4.211426E-3,   1.540757E+3,   9.735544E-3,   5.187988E-2,   2.380063E+1,   4.309961E-3,   1.497981E+3,   8.220610E-4,   6.897057E+0,   2.538856E-5,   100,1,1,1
        787,2026-09-08,09:05:45.374,         40,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005118E+3,   7.850753E-4,   4.638672E-3,   1.540770E+3,   8.153563E-3,   3.796387E-2,   2.381714E+1,   3.768415E-3,   1.497984E+3,   7.642210E-4,   6.897027E+0,   2.135158E-5,   100,1,1,1
        788,2026-09-08,09:07:45.376,         41,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005117E+3,   8.276766E-4,   4.577637E-3,   1.540784E+3,   8.275184E-3,   4.138184E-2,   2.383346E+1,   3.931296E-3,   1.497987E+3,   7.977553E-4,   6.896995E+0,   2.177931E-5,   100,1,1,1
        789,2026-09-08,09:09:45.378,         42,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005116E+3,   8.173959E-4,   3.662109E-3,   1.540798E+3,   9.384850E-3,   4.724121E-2,   2.384925E+1,   3.645949E-3,   1.497990E+3,   7.132764E-4,   6.896961E+0,   2.474545E-5,   100,1,1,1
        790,2026-09-08,09:11:45.380,         43,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005115E+3,   6.819059E-4,   3.417969E-3,   1.540805E+3,   7.574737E-3,   3.698730E-2,   2.386365E+1,   3.352247E-3,   1.497993E+3,   6.680436E-4,   6.896945E+0,   2.021437E-5,   100,1,1,1
        791,2026-09-08,09:13:45.382,         44,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005115E+3,   7.285626E-4,   3.723145E-3,   1.540817E+3,   8.885052E-3,   3.942871E-2,   2.387698E+1,   4.131256E-3,   1.497996E+3,   7.866375E-4,   6.896916E+0,   2.278015E-5,   100,1,1,1
        792,2026-09-08,09:15:45.384,         45,         10,   9.094000E+1,   9.398200E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005115E+3,   7.949599E-4,   3.601074E-3,   1.540825E+3,   7.912181E-3,   3.784180E-2,   2.388946E+1,   2.501846E-3,   1.497998E+3,   5.712235E-4,   6.896900E+0,   2.125382E-5,   100,1,1,1
        793,2026-09-08,09:24:40.178,         46,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004872E+3,   1.568811E-3,   7.690430E-3,   1.539521E+3,   1.183675E-2,   4.943848E-2,   2.394018E+1,   6.913573E-3,   1.497951E+3,   1.087672E-3,   6.900408E+0,   3.089035E-5,   100,1,1,1
        794,2026-09-08,09:26:40.180,         47,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004872E+3,   1.974427E-3,   7.385254E-3,   1.539532E+3,   1.165912E-2,   5.212402E-2,   2.396412E+1,   5.625834E-3,   1.497955E+3,   1.348696E-3,   6.900386E+0,   3.145391E-5,   100,1,1,1
        795,2026-09-08,09:28:40.181,         48,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004874E+3,   6.658025E-4,   3.479004E-3,   1.539539E+3,   1.045155E-2,   4.870605E-2,   2.398089E+1,   4.043078E-3,   1.497959E+3,   7.802668E-4,   6.900373E+0,   2.793082E-5,   100,1,1,1
        796,2026-09-08,09:30:40.184,         49,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004874E+3,   4.875934E-4,   2.746582E-3,   1.539546E+3,   1.018288E-2,   4.541016E-2,   2.399558E+1,   3.502751E-3,   1.497962E+3,   7.093915E-4,   6.900357E+0,   2.695789E-5,   100,1,1,1
        797,2026-09-08,09:32:40.186,         50,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004874E+3,   6.488796E-4,   2.929688E-3,   1.539560E+3,   1.148412E-2,   5.236816E-2,   2.400900E+1,   3.371452E-3,   1.497965E+3,   6.985211E-4,   6.900323E+0,   3.046299E-5,   100,1,1,1
        798,2026-09-08,09:34:40.188,         51,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004873E+3,   6.955877E-4,   3.662109E-3,   1.539567E+3,   1.052657E-2,   4.370117E-2,   2.402187E+1,   3.792095E-3,   1.497967E+3,   7.271792E-4,   6.900307E+0,   2.797513E-5,   100,1,1,1
        799,2026-09-08,09:36:40.190,         52,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004872E+3,   6.244379E-4,   2.929688E-3,   1.539580E+3,   1.150490E-2,   5.310059E-2,   2.403554E+1,   3.431386E-3,   1.497970E+3,   6.459354E-4,   6.900278E+0,   3.068762E-5,   100,1,1,1
        800,2026-09-08,09:38:40.192,         53,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004872E+3,   6.955495E-4,   3.723145E-3,   1.539583E+3,   1.021072E-2,   4.663086E-2,   2.404659E+1,   2.677064E-3,   1.497972E+3,   5.724803E-4,   6.900270E+0,   2.718264E-5,   100,1,1,1
        801,2026-09-08,09:40:40.194,         54,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004871E+3,   5.616316E-4,   2.807617E-3,   1.539596E+3,   9.192992E-3,   4.577637E-2,   2.405871E+1,   3.315224E-3,   1.497974E+3,   6.572669E-4,   6.900241E+0,   2.445839E-5,   100,1,1,1
        802,2026-09-08,09:42:40.196,         55,         10,   9.094000E+1,   9.705400E+2,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004871E+3,   5.154607E-4,   2.502441E-3,   1.539610E+3,   9.977781E-3,   4.345703E-2,   2.407120E+1,   2.829649E-3,   1.497977E+3,   5.671869E-4,   6.900205E+0,   2.661548E-5,   100,1,1,1
        803,2026-09-08,09:51:40.599,         56,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004617E+3,   4.781529E-3,   2.069092E-2,   1.538428E+3,   1.663453E-2,   9.216309E-2,   2.409981E+1,   3.898903E-3,   1.497922E+3,   1.452770E-3,   6.903386E+0,   4.529786E-5,   100,0,1,0
        804,2026-09-08,09:53:40.601,         57,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004635E+3,   4.395432E-3,   1.696777E-2,   1.538405E+3,   1.158088E-2,   6.176758E-2,   2.411485E+1,   3.352193E-3,   1.497930E+3,   1.685527E-3,   6.903454E+0,   3.144697E-5,   100,0,1,0
        805,2026-09-08,09:55:40.603,         58,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004642E+3,   7.682969E-4,   3.601074E-3,   1.538395E+3,   8.703792E-3,   4.248047E-2,   2.412929E+1,   3.627047E-3,   1.497934E+3,   7.996925E-4,   6.903483E+0,   2.328832E-5,   100,1,1,1
        806,2026-09-08,09:57:40.605,         59,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004642E+3,   7.187460E-4,   3.967285E-3,   1.538404E+3,   9.587591E-3,   4.760742E-2,   2.414290E+1,   3.297301E-3,   1.497937E+3,   6.499495E-4,   6.903464E+0,   2.573274E-5,   100,1,1,1
        807,2026-09-08,09:59:40.607,         60,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004642E+3,   6.663164E-4,   3.601074E-3,   1.538404E+3,   1.020825E-2,   6.408691E-2,   2.415552E+1,   3.012963E-3,   1.497939E+3,   6.492080E-4,   6.903466E+0,   2.750514E-5,   100,1,1,1
        808,2026-09-08,10:01:40.609,         61,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004642E+3,   5.484852E-4,   2.441406E-3,   1.538410E+3,   8.561465E-3,   4.833984E-2,   2.416658E+1,   2.899632E-3,   1.497942E+3,   5.989392E-4,   6.903454E+0,   2.313696E-5,   100,1,1,1
        809,2026-09-08,10:03:40.611,         62,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004642E+3,   5.928540E-4,   3.112793E-3,   1.538419E+3,   1.150492E-2,   6.225586E-2,   2.417856E+1,   3.467769E-3,   1.497944E+3,   6.662737E-4,   6.903434E+0,   3.038159E-5,   100,1,1,1
        810,2026-09-08,10:05:40.613,         63,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004642E+3,   5.659822E-4,   2.624512E-3,   1.538424E+3,   8.594653E-3,   4.223633E-2,   2.419110E+1,   3.040243E-3,   1.497947E+3,   5.795876E-4,   6.903421E+0,   2.295654E-5,   100,1,1,1
        811,2026-09-08,10:07:40.615,         64,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004641E+3,   6.467886E-4,   3.295898E-3,   1.538433E+3,   8.314102E-3,   4.174805E-2,   2.420185E+1,   2.885165E-3,   1.497949E+3,   5.747907E-4,   6.903400E+0,   2.218080E-5,   100,1,1,1
        812,2026-09-08,10:09:40.617,         65,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.004641E+3,   6.376390E-4,   2.868652E-3,   1.538440E+3,   7.717277E-3,   4.138184E-2,   2.421254E+1,   2.627226E-3,   1.497951E+3,   5.337853E-4,   6.903387E+0,   2.040550E-5,   100,1,1,1
        813,2026-09-08,10:20:38.018,         66,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005756E+3,   1.661374E-3,   6.774902E-3,   1.548099E+3,   1.450988E-2,   6.872559E-2,   2.451627E+1,   2.222373E-3,   1.498282E+3,   4.161817E-4,   6.877677E+0,   3.806189E-5,   100,1,1,1
        814,2026-09-08,10:22:38.020,         67,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005761E+3,   2.672932E-3,   9.765625E-3,   1.548059E+3,   1.371795E-2,   6.469727E-2,   2.450889E+1,   1.360909E-3,   1.498281E+3,   3.424216E-4,   6.877782E+0,   3.616269E-5,   100,1,1,1
        815,2026-09-08,10:24:38.022,         68,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005769E+3,   1.502416E-3,   6.042480E-3,   1.548024E+3,   1.051039E-2,   4.992676E-2,   2.450285E+1,   1.848238E-3,   1.498282E+3,   1.078235E-4,   6.877874E+0,   2.758109E-5,   100,1,1,1
        816,2026-09-08,10:26:38.024,         69,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005774E+3,   1.417346E-3,   5.187988E-3,   1.547992E+3,   1.154411E-2,   6.152344E-2,   2.449612E+1,   1.845700E-3,   1.498282E+3,   1.355325E-4,   6.877956E+0,   3.027917E-5,   100,1,1,1
        817,2026-09-08,10:28:38.026,         70,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005778E+3,   9.021006E-4,   3.967285E-3,   1.547969E+3,   1.006951E-2,   5.163574E-2,   2.449153E+1,   1.500930E-3,   1.498282E+3,   7.257122E-5,   6.878016E+0,   2.648765E-5,   100,1,1,1
        818,2026-09-08,10:30:38.028,         71,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005782E+3,   1.324128E-3,   5.310059E-3,   1.547947E+3,   1.075061E-2,   5.090332E-2,   2.448736E+1,   1.194589E-3,   1.498282E+3,   6.578265E-5,   6.878073E+0,   2.834009E-5,   100,1,1,1
        819,2026-09-08,10:32:38.030,         72,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005786E+3,   8.201206E-4,   4.150391E-3,   1.547927E+3,   1.196130E-2,   5.017090E-2,   2.448418E+1,   1.027452E-3,   1.498282E+3,   6.450027E-5,   6.878125E+0,   3.160619E-5,   100,1,1,1
        820,2026-09-08,10:34:38.032,         73,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005789E+3,   1.057284E-3,   4.211426E-3,   1.547909E+3,   8.703499E-3,   5.212402E-2,   2.448128E+1,   7.170994E-4,   1.498282E+3,   1.088724E-4,   6.878172E+0,   2.301641E-5,   100,1,1,1
        821,2026-09-08,10:36:38.034,         74,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005792E+3,   1.157429E-3,   5.310059E-3,   1.547891E+3,   1.039635E-2,   4.931641E-2,   2.447925E+1,   7.566768E-4,   1.498282E+3,   1.074810E-4,   6.878221E+0,   2.747125E-5,   100,1,1,1
        822,2026-09-08,10:38:38.036,         75,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005796E+3,   8.137602E-4,   3.295898E-3,   1.547873E+3,   8.470072E-3,   3.771973E-2,   2.447732E+1,   5.101053E-4,   1.498283E+3,   1.675856E-4,   6.878267E+0,   2.240566E-5,   100,1,1,1
        823,2026-09-08,10:40:38.038,         76,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005798E+3,   6.910035E-4,   3.356934E-3,   1.547861E+3,   7.469789E-3,   4.809570E-2,   2.447757E+1,   5.813315E-4,   1.498283E+3,   2.157971E-4,   6.878299E+0,   1.988762E-5,   100,1,1,1
        824,2026-09-08,10:42:38.040,         77,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005799E+3,   7.381727E-4,   3.234863E-3,   1.547852E+3,   7.261280E-3,   3.796387E-2,   2.447887E+1,   6.986989E-4,   1.498284E+3,   2.161873E-4,   6.878324E+0,   1.932073E-5,   100,1,1,1
        825,2026-09-08,10:44:38.042,         78,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005801E+3,   7.462291E-4,   3.662109E-3,   1.547846E+3,   7.093905E-3,   3.515625E-2,   2.448141E+1,   9.006938E-4,   1.498285E+3,   2.523264E-4,   6.878339E+0,   1.886813E-5,   100,1,1,1
        826,2026-09-08,10:46:38.044,         79,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005803E+3,   6.888273E-4,   3.479004E-3,   1.547842E+3,   7.136650E-3,   3.234863E-2,   2.448477E+1,   9.349198E-4,   1.498286E+3,   2.735084E-4,   6.878352E+0,   1.896622E-5,   100,1,1,1
        827,2026-09-08,10:48:38.046,         80,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005805E+3,   1.023826E-3,   5.004883E-3,   1.547840E+3,   9.425508E-3,   4.687500E-2,   2.448762E+1,   7.609297E-4,   1.498287E+3,   2.253505E-4,   6.878358E+0,   2.500177E-5,   100,1,1,1
        828,2026-09-08,10:50:38.048,         81,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005806E+3,   9.839329E-4,   3.967285E-3,   1.547834E+3,   8.051920E-3,   3.869629E-2,   2.449111E+1,   1.308163E-3,   1.498288E+3,   3.144072E-4,   6.878374E+0,   2.134836E-5,   100,1,1,1
        829,2026-09-08,10:52:38.050,         82,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005806E+3,   5.928616E-4,   3.112793E-3,   1.547836E+3,   7.723140E-3,   3.637695E-2,   2.449645E+1,   1.477276E-3,   1.498289E+3,   2.956562E-4,   6.878371E+0,   2.045712E-5,   100,1,1,1
        830,2026-09-08,10:54:38.052,         83,         10,   9.094000E+1,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.005807E+3,   6.770169E-4,   2.990723E-3,   1.547834E+3,   8.466571E-3,   3.320313E-2,   2.450094E+1,   1.168363E-3,   1.498291E+3,   2.757855E-4,   6.878377E+0,   2.252069E-5,   100,1,1,1
        831,2026-09-08,12:16:20.427,         84,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007687E+3,   2.496538E-3,   1.055908E-2,   1.555224E+3,   2.492319E-2,   1.116943E-1,   2.440280E+1,   1.162409E-2,   1.498718E+3,   2.388343E-3,   6.858828E+0,   6.285407E-5,   100,0,1,0
        832,2026-09-08,12:18:20.429,         85,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007686E+3,   2.594629E-3,   1.165771E-2,   1.555287E+3,   1.471164E-2,   8.386230E-2,   2.444316E+1,   7.956819E-3,   1.498727E+3,   2.126423E-3,   6.858675E+0,   3.769827E-5,   100,0,1,0
        833,2026-09-08,12:20:20.431,         86,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007691E+3,   1.304090E-3,   4.882812E-3,   1.555298E+3,   1.350691E-2,   6.860352E-2,   2.446103E+1,   2.706378E-3,   1.498732E+3,   8.729159E-4,   6.858649E+0,   3.542773E-5,   100,1,1,1
        834,2026-09-08,12:22:20.433,         87,         10,   1.109000E+2,   1.001140E+3,   0.000000E+0,   1.804000E+1,   0.000000E+0,   0.000000E+0,   0.000000E+0,   1.000000E+2,   1.007693E+3,   9.294435E-4,   4.272461E-3,   1.555318E+3,   1.662047E-2,   7.373047E-2,   2.447352E+1,   4.881882E-3,   1.498736E+3,   1.288777E-3,   6.858602E+0,   4.304650E-5,   100,1,1,1
